total_cycles,user_cycles,depth,verify_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,comp_name,cid
65536,27991,1,77,0,1,0,216.087890625,216.017578125,myst-parser,QmcsbKR2jdFoj2jhbmN5Sz5LpuLJdGGwoT5uDp8EgH9VeP
65536,27991,1,78,0,1,0,216.087890625,216.017578125,myst-parser,QmehD6dsSoEF3ZgxUtMTtvyc2ttMYz4Xd7vYXjryogQNhX
65536,27792,4,77,0,2,0,216.087890625,216.017578125,dill,QmTx4kUGLhg3TLnWhsvcsVx3vFxKRVwn8gFdJPs6BoHPn6
131072,47400,3,154,1,1,1,454.671875,454.6015625,multiprocess,QmZVMh9Tyfvp373FhTpfvX1UMgiGRzTAXRRdEDGbyuLYuf
65536,27982,5,77,0,1,0,216.087890625,216.017578125,tzdata,QmUNpgCpd4kiS32bNP8AVmeJguorNdeFkGHjxyWFykn1LU
131072,79705,4,383,3,6,4,1125.423828125,1125.353515625,pandas,QmUZebBw3528tREADac3pPkyhNgWrVGfgB8bgqT3gEUk7z
65536,27972,3,78,0,1,0,216.087890625,216.017578125,xxhash,QmSaA2i3n1qHKVPnwJG2Q7UU5zF3SMe3DTFfyABuKTLspS
524288,220560,2,2978,13,1,39,17065.82421875,17065.75390625,datasets,QmZoHGtEjPxtCfssmGs3iiAZFrMrFJcRxsJY9aoRGsmENg
131072,47571,2,65,1,1,1,454.671875,454.6015625,flashoptim,QmZViiDkxr8SL7MSu54EqzrzjCRQhipBeF6AUywaRnHC4t
65536,27972,3,78,0,1,0,216.087890625,216.017578125,einops,QmYF72MMfFWNPuodxXMrGjgZ1jAnzDoKzYFEK26qrsZe6q
131072,66749,2,230,2,1,2,670.755859375,670.685546875,megatron-fsdp,QmfAyixJ6141nVs7ZBSzMmbZ6fAGtHaRRMJMMVjUbAcxEM
131072,47167,4,154,1,1,1,454.671875,454.6015625,mako,QmeynQKsFZvtspmGZzFDQicQmPNnC3GrgNkaZ54R58fWBe
131072,47581,4,154,1,3,1,454.671875,454.6015625,sqlalchemy,QmXQzgdoxiMnUjvzjBga4W6udtX2dJ1ePFAD97R5S4rdEw
131072,79725,3,471,3,2,4,1364.0078125,1363.9375,alembic,Qme9XzgXSEEVabK2sAk11M3URkNzrhyDcN7rZQkKUvbzr3
131072,66909,3,534,2,2,5,1569.029296875,1568.958984375,docker,Qmc8iF58ECBrWfAkHhhaKtxy6ESsfZSTAGBACm3PvMrwsF
65536,27982,4,76,0,1,0,216.087890625,216.017578125,blinker,QmT5qpJnFXvKXAcMZfvJPnJXR887SR6jZy9EXh4gWWXvMZ
65536,27809,4,77,0,1,0,216.087890625,216.017578125,itsdangerous,QmSJLjY73ZJeXsx2tqg8oDzANubSqALxmwK5w8cVMMa3h5
131072,47357,4,155,1,3,1,454.671875,454.6015625,werkzeug,QmbKrZv9VqGkDEcBfgYoqBNQhC17KBMmUBBCdAkUAaGrfo
262144,124526,3,650,6,1,6,2023.697265625,2023.626953125,flask,QmPEnxJ2uxBzo2JkWbPjsvjL71jnUbGkfj9pykhkGK8Wg9
65536,27809,5,66,0,2,0,216.087890625,216.017578125,graphql-core,QmXB7XnTmGQjRa4EZwemGrXCG8CcPxpX7yxtsbPaxLGax1
131072,47389,4,155,1,1,1,454.671875,454.6015625,graphql-relay,QmZUcrjaZ9bVu3rTuJUWH5tdpDPwPr4RHwLsdq2bboo5gu
262144,98838,3,528,4,1,5,1591.529296875,1591.458984375,graphene,QmcZEXUfEfJgV67AUxBR5tKPLXbU7c5NX14FGrZgYhEb5W
65536,27981,4,70,0,2,0,216.087890625,216.017578125,cachetools,QmcVe4ZPPwWiQ5cJK5jhgLdiZLhHvUtYStV337wT6E7Cwz
65536,27991,4,77,0,1,0,216.087890625,216.017578125,cloudpickle,QmXuR6XpVHGo6AMmfZDJZjeiQVJDyg6zgYuPNgsGLanESj
65536,27594,6,76,0,3,0,216.087890625,216.017578125,cryptography,QmUpEtdGpo1McTPKgdW78JRRRCsbTdpTu2SevK3XH9z6wG
65536,27972,7,76,0,1,0,216.087890625,216.017578125,pyasn1,Qmf1d8ADkcGuZ3pNdcouhoaqNPdXVs1D3GniS3yrLNbMNN
131072,47579,6,155,1,1,1,454.671875,454.6015625,pyasn1-modules,QmY9PhkJzMx16PM8LXQFpLWETcnwXEN43nw2D8K5CzSgxh
131072,66938,5,307,2,1,3,909.33984375,909.26953125,google-auth,QmaS6VFma6SYoGG2iEHBDjVhvmsenJTg1V8WfTz1a3dWCv
65536,27586,5,76,0,6,0,216.087890625,216.017578125,protobuf,QmQddz3DNEg9JCdq8dzP7sr86tWhZQQVArQdKqynkfZyzU
131072,79742,4,798,3,2,10,2478.365234375,2478.294921875,databricks-sdk,QmSz1Swe6KUVpBoRjKKP7ap4BWNbjqJn9pNLzta7zYNBUd
131072,47579,6,154,1,1,1,454.671875,454.6015625,pydantic-core,QmS5QnY4BvgGrnb2hA5uf5ZcxrHFW7AQcsMdoQDzyGJW3r
262144,98657,5,511,4,6,4,1591.529296875,1591.458984375,pydantic,Qmc9pUUKjVGQ4z2SKQ52wxQVhYKvvVitCc55cC7VveKo5D
131072,47382,5,97,1,1,2,693.255859375,693.185546875,starlette,QmTFRxrK2qJ7YQ7fHofkXFTXf9dy4uJgE5kebLazCHXM1W
262144,111694,4,779,5,1,9,3421.638671875,3421.568359375,fastapi,QmV8wTBc7MVeNQiqGtzXULuAxLz6tXtrVtCDZAu93u422x
65536,27769,6,35,0,1,0,216.087890625,216.017578125,smmap,QmUGgCG7rDrT6AjEAz4odAdCBtmBmZb52gwg8mwfJkUsii
131072,47562,5,155,1,1,1,454.671875,454.6015625,gitdb,QmWobMKvs8wG9uq81wDDC4DfR5D2kRR5QJ7hh2BVNg5Xm9
131072,47571,4,233,1,2,2,693.255859375,693.185546875,gitpython,QmX2fgMSaPdUSLWZZurJzBrvb14JiBj6YLpEFCjKGKzG9M
131072,66934,6,307,2,4,3,909.33984375,909.26953125,opentelemetry-api,QmXyxd56crrDEzDPcFxwAFKZBY2pYp8PzsCnEzsx5TYNMn
65536,27767,4,77,0,1,0,216.087890625,216.017578125,sqlparse,QmVZWoq6SC3HHj8q3wncRhAzYvXeHWnV2X5iEjpr6Zfn3c
131072,66929,4,229,2,1,2,670.755859375,670.685546875,uvicorn,QmaexEL3nXZSPXHQHAUZvVp1EWYw1HPtWCSQe9LsDrvYXn
524288,278558,3,2678,17,1,36,16052.529296875,16052.458984375,mlflow-skinny,Qmb24ww2x6LtSq7wCJPtLzwSrwmsfKDY3CGUQQYevWvdNT
262144,137464,3,1721,7,1,23,8605.5078125,8605.4375,mlflow-tracing,QmQ4gKeAM2fmu4W4JsHQbebchfQDnojTdbDn6KSA1cGnbq
262144,182377,2,5391,10,1,63,35253.66796875,35253.59765625,mlflow,QmWUxnFhAATdsFgosJ71kxMzUKynmuxAdkRGz43oWHCbdg
65536,27767,2,34,0,1,0,216.087890625,216.017578125,pybind11,QmYL8xxfPVvNLKG2U48s4D2FtdryngbVvVk5n5XcTmzXnT
65536,27992,2,32,0,1,0,216.087890625,216.017578125,torchao,QmRUcjU6Knx5nW9htHDLpQnctqhwrXofsCVVDodEbLuahX
131072,66918,2,531,2,1,5,1569.029296875,1568.958984375,torchdata,QmYNePWn9VANSPebJBU1Ug8cehXCHRzCkCshV9CHwQPY6i
65536,27767,3,76,0,6,0,216.087890625,216.017578125,regex,QmdGXTGXqXY5n4PXfd55XNrbSYs5JvBuaeypS9ugJAXWyE
131072,47581,3,1612,1,1,27,7878.693359375,7878.623046875,tokenizers,QmegD4nwuPMoz3V42eDJQF6MCkHNx97E4sGeuaQ9VwuqEx
262144,156622,2,3082,8,2,30,18202.181640625,18202.111328125,transformers,QmXNHrenEKBwa2DaDgHDNfBjoeBKzmi2TUDzWQbgu953WK
131072,66928,3,117,2,1,2,670.755859375,670.685546875,sentry-sdk,QmYEWoWksxAmumATPihhK9usUqiBdGfhDJtdwWCU67ixv6
262144,182377,2,1503,10,1,19,5616.416015625,5616.345703125,wandb,QmY8vB8GHRMCJMNgeaGYnTVE3bwNCttvAsNM1GHwyJkKZs
262144,194803,1,12285,11,1,100,79946.880859375,79946.810546875,nemo-automodel,Qmao4ynTqCdzGBHknfWDo7VQpbF5idua2MEjcaANpKw1mr
1048576,707319,0,34,50,1,184,218.056640625,217.986328125,Batch-L0-1,Qmdv7iMyyfnEL5GQvqPbjPorHWCBZeGG3ZFURV3FSFs6gn
65536,27981,2,77,0,1,0,216.087890625,216.017578125,catalogue,QmZzEq6bsZoLeD5V1ADr2Y7LN9CwcFCk1NhNCDDCx7seeB
65536,27769,4,78,0,1,0,216.087890625,216.017578125,wrapt,QmXE3MGrZzn2UCMc4A8dkPEVp28y56Vo3VJqt28ZcFJdK4
131072,47571,3,157,1,1,1,454.671875,454.6015625,deprecated,QmRRToYhGiPMpmStgckEZeg8FDSBcg7ztnq2zUAPGdpH1y
65536,27972,4,76,0,1,0,216.087890625,216.017578125,pynacl,QmW33prCvDEwqy6qcmS4NgmE6hmEF1rrrTDakSD8f1EqHF
262144,98838,3,378,4,1,4,1114.361328125,1114.291015625,paramiko,QmZrBN9axXSoFp1EDSRP4Hw7yaPkMZWVxvzfZftPc37rep
262144,99043,2,617,4,1,8,2251.21875,2251.1484375,fabric,QmcutLUoksW8cWAQd1NhGT6WYzSfH4yW6bnTBGhF6g8ocW
65536,27982,3,32,0,2,0,216.087890625,216.017578125,absl-py,QmZrmJkeFvGU8f2btngqBBvKvmm3TWRvsV3jxzZwwBPsi1
65536,27565,3,76,0,1,0,216.087890625,216.017578125,graphviz,QmZhwrYBrVYRWA5uQs2uRaqCRSc8Dc6HQJQm2152YQx8KB
65536,27972,3,75,0,1,0,216.087890625,216.017578125,libcst,QmdKZZt2ByXn1LWBxE3NVCnJVRAT4S6YKKTpJZcKsrfAVF
262144,99043,2,382,4,1,4,1114.361328125,1114.291015625,fiddle,QmRjopSzFsJhWQoAfERNqjtGRi73FDs6JiLfi764M3VM3v
65536,27792,3,76,0,1,0,216.087890625,216.017578125,pfzy,QmV2bhhvdXXKxYvcsvGJR7qFKKB3xcLgEGgYHbarXd21V6
131072,66918,2,306,2,1,3,909.33984375,909.26953125,inquirerpy,QmXXDHHWTspbXPFCRrjGpyQKJSFQUwoAW4QQyfXCeh4cQv
131072,66926,4,228,2,1,2,670.755859375,670.685546875,typing-inspect,QmZDteFK3iFZtbX2rDtvp4aK1KyxJoizF58Uh6pU43a2Rw
131072,66946,3,381,2,1,3,1125.423828125,1125.353515625,pyre-extensions,QmeiFw8qBq2deSsQFLMv5PUSsXrcuRDTBaZLL3yospSMok
262144,169581,2,1551,9,1,25,7628.671875,7628.6015625,torchx,QmcrArzMjGUsnxyspXDTPoPR1YAnfcFYvUC6AoxXTvSwWF
262144,194968,1,2805,11,1,55,15734.8828125,15734.8125,nemo-run,QmdhfCR93NSqeiBjqyEVH8tivt2PDMGzokiSb5wUKg6ZAw
65536,27826,1,76,0,1,0,216.087890625,216.017578125,nemo-text-processing,QmYJvbG6JNfJVkSMQ8J6BT4aUffmWAE6r2QYPpXhewAXHT
65536,27788,1,76,0,1,0,216.087890625,216.017578125,nemo-toolkit,QmSdgExfLfNdygg2ae7Z1Vsabtj8ZRwG6inzvmGkVo7qZ9
262144,98863,1,387,4,1,4,1114.361328125,1114.291015625,nltk,QmZ5Cftxq1y7tuiLmoK3QYG4GnxzdgXSTkDxjfL3ZQExB5
131072,47581,1,239,1,1,2,693.255859375,693.185546875,numba-cuda,QmbmqCawGpsHN1eMuLQHHAQi14BPQ3Gc1nPLLYT4NkN985
131072,47382,2,155,1,1,1,454.671875,454.6015625,cuda-core,QmbsLQHjCyV8LXnhs3mW14tbRoc4Byy7yKKnbfqeVMKtQv
65536,27804,3,77,0,1,0,216.087890625,216.017578125,nvidia-cuda-cccl,QmTqqvDWiXfGPNqpLFMnsfipcXKgvcQF7gaDEEHz8uVRXk
