cycle,depth,verify_duration,children_count,parent_count,receipt_size_kb,seal_size_kb,comp_name,cid
65536,1,78,0,1,216.087890625,216.017578125,frameworks-core,QmbhnbfnF65zcFsBYXiY3EuDzhASELovduQJ5upQvgvboy
65536,1,78,0,1,216.087890625,216.017578125,fsevents,Qmf54fb6Ek4VnVKNi8CMBrNiQi8PL5NgLjj4W2M72v4oTG
262144,3,1284,6,1,7286.12890625,7286.05859375,@aws-crypto/sha1-browser,QmYHZP4vyq3wsBGy2wTx4arNkYTisEhy48wk4tkyxPxZQj
262144,3,4296,6,1,29361.337890625,29361.267578125,@aws-sdk/middleware-bucket-endpoint,QmUzEuNkcyxTHiMtFYPVf7ewgaFbQ13zrsNQtzKnyQiNPn
262144,3,1885,5,1,9116.23828125,9116.16796875,@aws-sdk/middleware-expect-continue,QmTAcpjMXX1cW7NTk4Ai24riKv4ghQ8ejyTbtp6f3jiSM8
131072,4,722,3,1,5001.3515625,5001.28125,@aws-crypto/crc32c,QmP6rQ9icmb9xFtMca9x3esSomMEsB4Sf8tzy3SPC7KdnW
131072,4,186,3,1,1364.0078125,1363.9375,@aws-sdk/crc64-nvme,QmPRmPovHHW4VakofttnbZUCLBT6ySuF3VeVLeNQVgHKuF
262144,3,6296,10,1,43910.712890625,43910.642578125,@aws-sdk/middleware-flexible-checksums,QmUhvvbSY27M4CNNiDyTKasizmL2AF3J6kaCegPMk8bdQZ
262144,3,387,4,1,2739.44921875,2739.37890625,@aws-sdk/middleware-location-constraint,QmNLouKPzgf2cPTxoLPy7p74YhZMEkyQFLPTevxWYXa2jy
262144,3,5731,7,1,39853.013671875,39852.943359375,@aws-sdk/middleware-sdk-s3,QmWNUhmmr25SPJWp8aTPVuiSEv6iVt5CKpHwzBxWjoQ4vp
262144,3,364,4,1,2739.44921875,2739.37890625,@aws-sdk/middleware-ssec,QmWgni5DYgXT8tfzsgCPPRtTQ7rG8bQTkjUtz41uKrpHCX
524288,2,180432,20,5,1320804.23828125,1320804.16796875,@aws-sdk/client-s3,QmSaUfGnQaQ4FGx7Gm7qEXRbChDp6uKfKJDEowZoRCcvkt
65536,5,32,0,1,216.087890625,216.017578125,memory-pager,QmQBPqZvuYsVXHiSg8crRNDua6jEURDptv65KJdwpp2QFP
131072,4,67,1,1,454.671875,454.6015625,sparse-bitfield,QmU2QAuKFgfEDJdcExRgKD8ikboxBBGD5oGSYCjJ5SqkvR
131072,3,98,1,1,693.255859375,693.185546875,@mongodb-js/saslprep,QmWEkRHT4PxZEWKhaFTTrm927BTkGcafCqVzKeMtw5VDNy
65536,3,76,0,1,216.087890625,216.017578125,bson,QmcNYveuHc5uKsgmrNzTGzbmjq7UGu4grAupZV4Bhygg3t
65536,5,77,0,1,216.087890625,216.017578125,@types/webidl-conversions,Qmd1uun8iE7uYAdPvSyv8GFX1zmcXdGMRf1SSRwRqpnHs1
131072,4,154,1,1,454.671875,454.6015625,@types/whatwg-url,QmYXb71uXgscJmS1AAkdjSYQ1X12Kz645Ao81XXmLN5FBR
65536,6,86,0,2,216.087890625,216.017578125,punycode,QmZ4jAEXjBbw2spk9wSBuuQ3ChziJVuudJzBVjF7EtQiC2
65536,6,75,0,2,216.087890625,216.017578125,punycode,QmUgKYiiPKWQxQo4VV7Tt1g2xsVvdR16dd5k9Um6SajwRr
131072,5,226,2,1,670.755859375,670.685546875,tr46,QmP3HSHSKiPTQ15tFPzoQqwMZ5cHLS96BtBWtEVhBiHfce
65536,5,75,0,1,216.087890625,216.017578125,webidl-conversions,QmfRTtvcb84oHpP8Vh2SANRNAb5kunCHBed9VpA3obv6d4
131072,4,378,2,1,1125.423828125,1125.353515625,whatwg-url,QmNoboKJW4aBDHSw7G3he4DBafpBf8Ra7CMkfJ9xGMau2r
131072,3,589,2,1,1818.67578125,1818.60546875,mongodb-connection-string-url,QmdhWopBUHy1pNrYPa8qTvvvbvKX8efNrSFcfGgEVTQWFv
131072,2,772,3,1,2966.595703125,2966.525390625,mongodb,QmPTveHGjnmReasieszZwm4FAfpxB6Qrn7XBE9XqE3H2sd
131072,1,184994,2,1,1324009.4140625,1324009.34375,release-scripts,QmYSxtHrFT3AUZ8XyXZM4PG2A14CXLiYLUheXjcwuQJGyy
65536,1,74,0,1,216.087890625,216.017578125,release-scripts,Qmee7utzTi6xahsTqXfnjALnhe7fQXsjJ29mdxhUGsG8j2
65536,2,74,0,3,216.087890625,216.017578125,undici,QmS492P3EE1R3Q6TWAiJeeAAgQFgafUJ6axgTgKRrrVxBK
65536,2,75,0,3,216.087890625,216.017578125,undici,Qmba8orP9NdSSa9vWva1NU4ATkDJvhxa53pdvrikVcKoky
131072,1,226,2,1,670.755859375,670.685546875,serverless,QmNgdvGRinmSSdzZVaPRiz46KrjgXWVnMoazvzWnBQHwAG
1048576,0,391442,36,0,2818835.91015625,2818835.83984375,serverless,QmcUYMAdcx4XMEtTbaaYKdeKsxutByxG9p22ra5MGsq45f
