total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27577,1,5,11527,0,11,0,216.087890625,216.017578125,0,11430,105,85,6137,443,tqdm,Qmc778m2w7g5uJaxvGghqjnsoAQaUaQwgKbW9XFweZ25rk
262144,182387,1,1,0,10,1,13,218.056640625,217.986328125,357818,67526,72407,85,29053,3767,lhotse,QmQdXxrcTSy11oDuoNZjZWF9cUpuXtt6UJ5HVsS4RmMwaY
65536,27779,1,3,11713,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,decorator,QmUdhSZsRbmGNvaRJhvesE9GsmvTuFkV1C14RXuUa3DueE
65536,27972,1,2,11111,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,joblib,QmVpnkgBatJyT1SNBnRdXS7ytPXWPdUqZtTW1Z2AjbfRWm
131072,47368,1,2,0,1,1,1,218.056640625,217.986328125,73871,17228,7337,85,11914,1280,lazy-loader,QmPq4TThXwfZT62QcDpr8nrbUP2rRWGcxqwk9RRejfigsv
65536,27982,1,2,10943,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,msgpack,QmZ2yC24GeV2MsNN563GtGgkCewgRV7MYC5JgiYHL77ZsP
65536,27586,1,3,11260,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,llvmlite,QmfPg14mWGvNvskfU7NRWyjJtqeDqJt9XxddTANzBMnRJY
131072,47562,1,2,0,1,4,1,218.056640625,217.986328125,73930,17422,7337,85,11914,1280,numba,QmPwZ4gHmpysPPaycJvfJ59LJbfyhBe6iKH3n7TM4qQVW3
65536,27991,1,7,11513,0,4,0,216.087890625,216.017578125,0,11844,105,85,6137,443,certifi,Qmbs6HSovGhfKnyEoqTfjkxrEtCzgZ77nzRTHY7hazswnG
65536,27590,1,8,11131,0,4,0,216.087890625,216.017578125,0,11443,105,85,6137,443,idna,QmYxh8VTnAnicbzqRBV5cRJq9K8NgfYfZio4gPWgWEHGk5
65536,27811,1,6,11125,0,5,0,216.087890625,216.017578125,0,11664,105,85,6137,443,urllib3,QmeGvuTX24eu6MmD2GeZV2uUoeWiaA5GrmHotJLx8hZ4jf
262144,98657,1,5,0,4,8,4,218.056640625,217.986328125,199703,33734,29027,85,23340,2938,requests,QmQZkor527i8cpt43MX3ohQaduit1NEcBFFrKm6FpM2shz
131072,79541,1,2,0,3,1,7,218.056640625,217.986328125,125852,28351,21836,85,17627,2109,pooch,QmVY8pNaFFGfLxzmD54EUWvBT7GS2E3bEgKi7cjaiyTkMk
65536,27792,1,2,11133,0,3,0,216.087890625,216.017578125,0,11645,105,85,6137,443,soxr,QmX65WrawfeGubDhmEFK3Fbc35PU1sRCYWdDzX3JPThrxh
