total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,47591,1,1,0,1,1,2,218.056640625,217.986328125,56617,17451,7337,85,11914,1280,cloudevents,QmTsQdxKnphrxzJQPtCnxUjEGysKWn5Kk2jWb7rp5qaGD3
131072,66918,1,1,0,2,1,2,218.056640625,217.986328125,108643,22997,14567,85,17627,2109,faiss-cpu,QmZxhP5kM13CzzPXdAqWCnzVvAPvAQizy3uhK8fxFrHTj4
65536,27972,1,7,11752,0,2,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyasn1,QmVFmXVrSzqMH8rgZXUPTVNRr3Nbs9PHMc8CinKEQtBPnN
131072,47579,1,6,0,1,1,1,218.056640625,217.986328125,73156,17439,7337,85,11914,1280,pyasn1-modules,QmRodsXkvjcu3EN4MAdxK3unRZDceyeYhCja7gPAoFeymN
131072,47563,1,6,0,1,1,1,218.056640625,217.986328125,73561,17423,7337,85,11914,1280,rsa,QmV45LmKYD5dHcDLgUY9sdwgLR4gugQEAu2a3ryPLhHtfc
131072,79734,1,5,0,3,7,7,218.056640625,217.986328125,90309,28583,21797,85,17627,2109,google-auth,QmdXRZieYUH9pCf4QDZAqbRPFvUiHydCKFhKmaWsabZ431
131072,79722,1,5,0,3,1,4,218.056640625,217.986328125,111941,28571,21797,85,17627,2109,grpcio-status,QmVsfL49nYdSYCf8Nk4nQnEhJ4kLKdNgu4JTbpi2SwVdML
131072,47581,1,5,0,1,3,1,218.056640625,217.986328125,73256,17441,7337,85,11914,1280,proto-plus,QmPCwotZKmzYTutH5x3yvhAMcHRQQZ3VCPqeVvFWCM3tmZ
262144,137484,1,4,0,7,5,18,218.056640625,217.986328125,201839,50855,50717,85,23340,2938,google-api-core,QmWyBy6BU9zAKFejSpzfbQK3dxR6exSu9QL8mpfYNtzBM3
131072,66758,1,3,0,2,2,19,218.056640625,217.986328125,73025,22811,14593,85,17627,2109,google-cloud-core,QmcHjwv4r6ZrA6pTuie3h1t3arTh2NKFmCpYyYgkuugCFx
