total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
131072,47382,1,2,0,1,1,1,218.056640625,217.986328125,74268,17229,7350,85,11914,1280,typeguard,QmSt7GuCLQ6t3N9ur4LiSnmbFpyzKNK4RoT7wzLo6TaZNL
131072,66919,1,1,0,2,1,3,218.056640625,217.986328125,92383,22998,14567,85,17627,2109,inflect,Qmab4K6F2M8HAWfJCFtMxTEwwMS1mfQVRXgrD3b8Ued3pU
65536,27992,1,1,10779,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmUjpx4nTUuqq8pzSqeu5uqEZdaqjsN9m2zocobDBnJwqv
65536,27992,1,1,11118,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmeQVvbG6bGRAcJsdGXeVnT1v5pR3uG5DHuBDc5zTk49ou
65536,27992,1,1,11536,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,ipython,QmaQkn7BukjmCjRoM7bY1UvAqSBXDzTn3X8kqz54quJGfn
65536,28016,1,1,11101,0,1,0,216.087890625,216.017578125,0,11869,105,85,6137,443,ipython-pygments-lexers,QmeQNnkBthnvaXKPTwEQiUakmJhhEkUUMoqRGFzzk6TE6f
65536,27972,1,1,11692,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,isort,QmUjFhWCmccMzx5xhaGkWzpKuGJRRo94rccjnTNun3bcCK
65536,27972,1,1,11338,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,janome,QmaiSKrD9ysJCxg6nd7zY2qmkmHqaxVSz6aQGL4N3U1cpb
65536,27769,1,2,11345,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,parso,QmRpHssqJDXs1va2dkqF2PcGEfkVVsnCpWV4eeCAWHYJk9
131072,47167,1,1,0,1,1,1,218.056640625,217.986328125,74424,17027,7337,85,11914,1280,jedi,QmRF6vvPUaZyKYvLNqqFXs9V7ULdymLJaZHmHHt8tj2VzD
65536,27972,1,1,11020,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,jieba,QmVY1vHyTo3i5wJ9fZShKCWUrhTA9GibCGhZvkS2Gd7HEy
65536,27981,1,2,11042,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,rapidfuzz,QmPqaipgERcK8FNLC1n5ZKxmgtRddLLpqgCNiyzVzf5dRe
131072,66732,1,1,0,2,1,2,218.056640625,217.986328125,106525,22785,14593,85,17627,2109,jiwer,QmWR3VbsPfnY7S7gG6NbohSbnt7dV7EQtXcoRhgBtBGZh1
65536,27972,1,7,11309,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,attrs,QmZLHPGsRcDDgWstv3a3sCp3xNKkPiDCZFHJRzEPrwYqCo
65536,27992,1,4,11181,0,2,0,216.087890625,216.017578125,0,11845,105,85,6137,443,rpds-py,QmVYWiFdsw4jouiMWWQzx6ykRDWufJbBxxoAQ8gdYYMzpG
131072,66938,1,3,0,2,2,2,218.056640625,217.986328125,108879,23017,14567,85,17627,2109,referencing,QmVtGwBGCq4ZnLHuLeJ2EE3fdAaYcFw35bk34evjYxyyo8
131072,47400,1,2,0,1,1,3,218.056640625,217.986328125,56838,17260,7337,85,11914,1280,jsonschema-specifications,QmcQVgUb5Fpa3jGQkLJ3f5tQDom6kyGNH7h8Jo6KcJJp1Y
262144,99062,1,1,0,4,1,4,218.056640625,217.986328125,165477,34139,29027,85,23340,2938,jsonschema,QmaZP3syGxzpoBSfAt3abVpjXFCWrmDw6QEhSXefWbvUbz
65536,27999,1,1,11242,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,kaldi-python-io,Qmd5JmF9YBMfUAXsxF454GsKTA3csV3KRTi7XUxpjeRMTN
65536,27981,1,1,11361,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kaldialign,QmUxHoMNiKs98HrqxvUN3xERWxbJvNsbGTRZMBkixXkfgg
65536,27981,1,2,11207,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,kornia-rs,Qmdwtu5vzVxQocEAmGDWu3iyMMSMEQx3YNupeZFLwAKji8
131072,66909,1,1,0,2,1,2,218.056640625,217.986328125,109164,22988,14567,85,17627,2109,kornia,QmQXw5davZabFVx5QcEfwqmrUpPQmRAvRx8qnkuatdRjZS
65536,27779,1,2,11679,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,audioread,QmdZ5yTRfWMH8234bXqSQ3NFtjq75UBrHpNVXBXHajkmKQ
65536,27769,1,3,11418,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,toolz,QmUe3miGfKwdddcLQgdCfumJoRU1Qa9rFac7XWC2Dagekn
131072,47572,1,2,0,1,1,1,218.056640625,217.986328125,72686,17432,7337,85,11914,1280,cytoolz,QmUL2ZGtXeQWRzwGLgKdCf6k1rva2ibCG7i8rPB5vtsjLs
