total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
262144,137484,1,4,44694,7,5,18,7275.06640625,7274.99609375,0,50855,50717,85,23340,2938,google-api-core,QmPdPwdxr3r8egbkChW56GTeYJzR9NJUwQMBh3TWuCrrHm
131072,66758,1,3,25081,2,2,19,9570.90625,9570.8359375,0,22811,14593,85,17627,2109,google-cloud-core,QmYVhffeT8d1NPqCT2qoEVBN8aeeh4e3Yw3mZEtBTzaE1U
131072,47596,1,3,22203,1,2,1,454.671875,454.6015625,0,17456,7337,85,11914,1280,google-resumable-media,QmQFTeEA9pC7ZcchTyU7VkTtybiCM1Mpo4h7dquV6DNADn
262144,137481,1,2,48893,7,1,25,21393.0234375,21392.953125,0,50852,50717,85,23340,2938,google-cloud-bigquery,QmPb8Hg7AwtPYqzLU2VcU2rwEPPhk9U2ymEt1iUuRHr5ge
131072,79740,1,3,22368,3,1,4,1818.67578125,1818.60546875,0,28589,21797,85,17627,2109,grpc-google-iam-v1,QmbbZNrUXbyiwTTDYNoC36oLdwFX6Kg9rj2cPXV8RZpvL4
262144,124702,1,2,45839,6,1,20,12526.435546875,12526.365234375,0,45303,43487,85,23340,2938,google-cloud-resource-manager,Qmcd5mAdAYJymb1Yd4XNBboh8QW3fVwLx2Zf1ispXQJWRn
262144,124290,1,2,47879,6,1,22,20938.35546875,20938.28515625,0,44891,43487,85,23340,2938,google-cloud-storage,QmdF8ZdEBfkJDuwUKAhzRE6YJFioqG8MgGqKf2PfxWDnA6
262144,156407,1,2,45276,8,1,27,9935.94921875,9935.87890625,0,56006,57947,85,29053,3767,google-genai,QmWqY1Z3JanRLyWJrK7sBZ1hMJeLCydH75SAqq8c1zxCRW
131072,47572,1,2,21719,1,1,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,shapely,QmVUYwyK4J9VBMA35kAsEmWv5TDTAHPepJN9mJhVG8KWmT
524288,220638,1,1,104985,13,1,47,77753.2265625,77753.15625,0,84087,94097,85,29053,3767,google-cloud-aiplatform,Qmd4CVTB51gBbwD1Mh6jHTz3bdFoY3cyXNKMvG88TryME1
65536,27982,1,2,11614,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,appnope,QmToFAochVqZtUhEtvmEceBNduMiF2e2tNhXzcA1vESzEy
65536,27792,1,2,11215,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,comm,QmeEGT95f5UAqY8MZ6zBV2gnQvcFtjciqfZ9PG12qZcZTZ
65536,27992,1,2,10758,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,debugpy,QmbegRP8S8twmd67kDeLZgKsjkwLSTxDFLkTXQ9ExwK3cU
65536,27779,1,3,11153,0,3,0,216.087890625,216.017578125,0,11632,105,85,6137,443,decorator,QmVpqU3q6GWXJKNSspqVyU815pvxYzJZLZdjQihqMVo7a6
65536,27769,1,4,11273,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,parso,Qmdw75CqDxHaPQThaQ6KyuzdMYH9PuxQY1igAgePtijNGg
131072,47167,1,3,22032,1,3,1,454.671875,454.6015625,0,17027,7337,85,11914,1280,jedi,QmU3JRb5JgBPVWP1sAMEesGvNUYfx9h3B8F83TCeJguekZ
65536,27981,1,5,11366,0,10,0,216.087890625,216.017578125,0,11834,105,85,6137,443,traitlets,QmQC5aauGKFM44XCqGudzNsjWq6SwHFuJs8Lddf8J4Qce8
131072,47398,1,3,21544,1,4,1,454.671875,454.6015625,0,17245,7350,85,11914,1280,matplotlib-inline,QmeCgEzKQh2RHjCCPrVB1DdbVXmSUVh8yHW8xTqijCXofB
65536,27981,1,4,11378,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,ptyprocess,QmaNUf9agV9yDyR7QkTwhLZjrBZsEgRXhzw6eLDfXdFTsE
131072,47572,1,3,22240,1,3,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,pexpect,Qmb4wSAYXvoWvSVeVMjKocTidkwuxGPL5FyPywvjKACnSb
65536,27982,1,4,11508,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,wcwidth,QmaU7ABcMFeNBdb8DEMFt7AwnR2LvkbPo65aNqHstfn9sQ
131072,47589,1,3,22395,1,3,1,454.671875,454.6015625,0,17449,7337,85,11914,1280,prompt-toolkit,QmPcSNKRxXMjoHWUiFyRESh3pcgCqFNxticpCESFL8htzA
65536,27779,1,4,10654,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,asttokens,QmPUrvcCq7RbPvqms3iy41fTgaDN5SGdjQ3m6szT4csyWK
65536,27779,1,4,11082,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,executing,QmVpdRjG5ZXvMRzvXWQEuRae481JKHr7hJrq9GWwx7oCzL
65536,27779,1,4,11320,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,pure-eval,QmaiK79fX7EcWyL2jQm29EBjncV98ooXUJU3EoQAx9wsm3
131072,79714,1,3,22311,3,3,3,886.83984375,886.76953125,0,28563,21797,85,17627,2109,stack-data,QmZU7dvg7Tb11RXsxRxn6GoBGSYjDzUpaC85oVxyYbSYhu
262144,195193,1,2,43712,11,1,17,4490.62109375,4490.55078125,0,73102,79637,85,29053,3767,ipython,QmRGPfNEHmwYMaFXTuhZgzDnSxgTEbUN8YkvAkfnXyFDWJ
131072,47606,1,3,21478,1,2,1,454.671875,454.6015625,0,17466,7337,85,11914,1280,ipython-pygments-lexers,QmdYuS8fSsdw8PaTDm4PXyHjuzYcHdt9MRLZLFJdiQscw3
262144,195193,1,2,43999,11,1,17,4490.62109375,4490.55078125,0,73102,79637,85,29053,3767,ipython,QmXnzFkdRX14Q8sFaMqJN4VBBAVvNFyVB48gj2eA4q1QZw
262144,182397,1,2,42931,10,1,16,4274.537109375,4274.466796875,0,67536,72407,85,29053,3767,ipython,QmPRmUUotVhMPV9hh587ZGtmB6wRtsqeM6Act5up5eFDXv
65536,27809,1,5,11151,0,3,0,216.087890625,216.017578125,0,11662,105,85,6137,443,platformdirs,QmRWpTZ5ANTL3XFj91PPdmH67eGsXidGdDrcmYy8V2YDNk
131072,66746,1,4,21707,2,5,2,670.755859375,670.685546875,0,22825,14567,85,17627,2109,jupyter-core,QmVNGTihCvsEPypZgaNxmgPZBNB26tJKe7SGpks7ftqVB5
131072,47562,1,4,21583,1,2,2,693.255859375,693.185546875,0,17422,7337,85,11914,1280,pyzmq,QmXCgRyXuwbeJ4w3j36HrgLM4FQYTqZL22FXhDduDsKTxE
65536,27982,1,4,11698,0,2,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tornado,QmSQhKH7DKsvvUrsJBRhRD8VR4cEPaNJCMnx58dHu5fCNB
262144,111872,1,3,42873,5,2,9,2500.865234375,2500.794921875,0,39703,36257,85,23340,2938,jupyter-client,QmXURxRszHqChvYteFJLdiriH7BRwmFsUPYxihqDgCo948
65536,27809,1,2,11067,0,1,0,216.087890625,216.017578125,0,11662,105,85,6137,443,nest-asyncio,QmXYteLetSE4BQiedV2UxCC4wUS6gbzRTf495cWMjW97zA
65536,27972,1,4,11357,0,3,0,216.087890625,216.017578125,0,11825,105,85,6137,443,psutil,QmY92y3DLX28vU5sLcw7xC72T8j5t4fMbhzDjD4uARAZfT
524288,246382,1,1,87872,15,1,36,19565.935546875,19565.865234375,0,95355,108557,85,29053,3767,ipykernel,QmWNm8U7w9v4393P3Yv4wtGLR8izePZm5DnFq4qgpnPava
65536,27779,1,2,11703,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,httpx-sse,QmU58DcyWV4w4vixruTWBrAvnBVMqPd4Vd7s7vjM3GKUXv
131072,79730,1,2,22205,3,1,6,2500.865234375,2500.794921875,0,28579,21797,85,17627,2109,pydantic-settings,Qmc4Y289GVStVMppme2xkLZCAti9m6Jk1v1FsYbVrMNk86
65536,27602,1,2,11203,0,1,0,216.087890625,216.017578125,0,11455,105,85,6137,443,python-multipart,QmWck1QaXDEQeiM2qDrGtY8cqjVevwXPvT6rJ6WStFzjrW
131072,66918,1,3,21977,2,2,4,1580.091796875,1580.021484375,0,22997,14567,85,17627,2109,starlette,QmRj1JTTPqmDBBvvhyFWVJ9wXuiKS9fRGXLbKGWQ7bsjmQ
131072,66749,1,2,22827,2,1,5,2944.095703125,2944.025390625,0,22802,14593,85,17627,2109,sse-starlette,Qmd2aXsQdTGNp1M8vsSfBGseqS7aDT5YPwmA2burBesKzi
524288,233588,1,1,89759,14,1,39,22111.796875,22111.7265625,0,89791,101327,85,29053,3767,mcp,QmYpX4wxW1JTag9SjZjTfk5LAbFEdaQvpt9GfxuMMioKu5
131072,47416,1,3,22246,1,1,5,1830.11328125,1830.04296875,0,17263,7350,85,11914,1280,microsoft-agents-activity,QmTAD69azwr13w13SbcQb8MWevdkHeEjNfsqLNqMYLEXmP
262144,111768,1,2,42539,5,1,18,5229.248046875,5229.177734375,0,39534,36322,85,23340,2938,microsoft-agents-hosting-core,QmZRCWSWYjw4qJ9NNEdtdXkg8WRQHuBJpfYY8BKhbRciXf
131072,47440,1,1,23861,1,1,19,5467.83203125,5467.76171875,0,17287,7350,85,11914,1280,microsoft-agents-copilotstudio-client,QmcxUo5N1L1jzMGUyFfFsga3YVu13toABU1UjnnPqsak1j
65536,27972,1,1,11130,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,milvus,QmNtyhYHemiUZwM32s2AgvLaL8DBJP4wgQJeauk8NqEhr3
65536,27997,1,2,10993,0,1,0,216.087890625,216.017578125,0,11850,105,85,6137,443,eval-type-backport,QmcyNnZU1zuBXu6QVKqg59T5CRqpGCtnRLm2LeyoccyVeh
65536,27972,1,2,11227,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,invoke,Qma8sLYoS5EznM2LDPVhbDkPqzv1G3rJxhK8vmVYjdV54U
262144,137525,1,2,43625,7,1,16,7275.06640625,7274.99609375,0,50896,50717,85,23340,2938,opentelemetry-exporter-otlp-proto-http,QmQcWTHkMXNrv5E9y5KLr3SxfEtrDQF9kh52mvVxgeGxQD
262144,182386,1,1,47465,10,1,34,17460.658203125,17460.587890625,0,67525,72407,85,29053,3767,mistralai,QmPMkKnMbTcuyV4GjMsgxq7wg7cNCVA5HRr6y7KoQ3Z65d
131072,47582,1,2,21224,1,1,1,454.671875,454.6015625,0,17442,7337,85,11914,1280,pymongo,QmduBpV2tESWKU3ujcCHen4TrFqaB3y3QYa6X5tky5xZjc
131072,47372,1,1,21929,1,1,2,693.255859375,693.185546875,0,17219,7350,85,11914,1280,motor,Qmcb4yhUXrtULGtpN7ofnSonA8W73pirHK9VPD7bjEfYh9
65536,27769,1,2,11387,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,librt,QmYHmzgYMr8mwwLhnranQTevrR5aStPPJuTW391cLz13vp
65536,27999,1,2,11322,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,mypy-extensions,QmSxCVJCNi3Gj5Z939ahSuy6S5goMBAMM9iW7pTYH7vxPx
65536,27767,1,2,11752,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,pathspec,QmW39DbDDSeV1bRi8usE2qcjmdd1oNfmKUjxKS1r9RTzLN
262144,111460,1,1,41979,5,1,5,1330.4453125,1330.375,0,39291,36257,85,23340,2938,mypy,QmdbMm94B5FdncxL6u3PSXKzSAhz48mDWAE74kjfqH5r9N
65536,27779,1,3,11267,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,soupsieve,Qmez5GLDrr7LMeHh4RvNHkrAnDVTJbSnKcHgfk3REFdJfo
131072,66936,1,2,21304,2,1,2,670.755859375,670.685546875,0,23015,14567,85,17627,2109,beautifulsoup4,QmTo9rjjr44Cqa2BbJ3oSksBmo12zw7DQsb63fcL9DKZob
65536,27809,1,4,11066,0,2,0,216.087890625,216.017578125,0,11662,105,85,6137,443,webencodings,QmPEGMYYkzZWiMaFxjFi1FUHJUkosbyMrSAdDDN72ykZpM
131072,47357,1,3,21150,1,1,1,454.671875,454.6015625,0,17217,7337,85,11914,1280,tinycss2,QmRnYsvszDhodxvvEHrxd85bNcGXbT2eGdY2p2EPvSfDty
131072,66909,1,2,22351,2,1,2,909.33984375,909.26953125,0,22988,14567,85,17627,2109,bleach,QmdaYQVde6ZWdkVY9EKV3j9eKuQDHyRrfHp4ij5UPf8kVK
65536,27981,1,2,11522,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,defusedxml,QmTpBnaNWPmGHi6KvpBqiBXmceXhekbiTSiwmBXh8EbJib
65536,27981,1,6,11342,0,3,0,216.087890625,216.017578125,0,11834,105,85,6137,443,markupsafe,QmcRWR9ZAYfoM7quq9S2GJN4ApUYadCKKJtAuw8chUaGnn
131072,47562,1,5,21242,1,2,1,454.671875,454.6015625,0,17422,7337,85,11914,1280,jinja2,QmamdagNhQK6iA6uTEbHxydmUDX2SzUKa8iJjEckySbDnN
65536,28007,1,2,11554,0,1,0,216.087890625,216.017578125,0,11860,105,85,6137,443,jupyterlab-pygments,QmeuVtUsTjrkGJf77Srr7MawoX2U7dGngrj74bLqANcHfT
131072,47572,1,2,21670,1,1,1,454.671875,454.6015625,0,17432,7337,85,11914,1280,mistune,QmSrBwQecEohF46wwpuFXNXjRdC3Wpjj9EiW2hUoQGj9fn
65536,27999,1,4,11260,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,fastjsonschema,QmeJEyyjFoavi5uj7rgMwm1srVXhgknPJm74PnPfoTyiSi
262144,98657,1,3,42794,4,2,10,4047.390625,4047.3203125,0,33734,29027,85,23340,2938,nbformat,QmP5noxj2YhTxWVLUms8TG3ALbB8pJHqj2VaWSUFmq32kQ
262144,98657,1,2,42859,4,1,18,7685.109375,7685.0390625,0,33734,29027,85,23340,2938,nbclient,QmcAU7ZdMfHTGKgFmpNaz88JCHNdPuRkcTnn39b6h92NK9
65536,27786,1,2,10357,0,1,0,216.087890625,216.017578125,0,11639,105,85,6137,443,pandocfilters,QmeBcDgR7HBUGDpbfAScQ36h2qrbBDoSzsoZxjvJASnXB1
524288,233586,1,1,87495,14,1,32,16667.21875,16667.1484375,0,89789,101327,85,29053,3767,nbconvert,QmPPNzg2bnz2574xXJ8iDdfidJvbWaBP56U8mtA68CZYqH
131072,66909,1,1,22980,2,1,15,4979.2265625,4979.15625,0,22988,14567,85,17627,2109,ollama,QmccwCTSgWkq22XmYMURVhvLp1dZt1uQ1LdHLrpPkb4EXQ
131072,66758,1,1,22479,2,1,10,2716.94921875,2716.87890625,0,22811,14593,85,17627,2109,onnxruntime-genai,QmXZ9Jox1ayrt3aW3RgE3myyXt4nW8HnhmopiXEZnQVWwn
65536,27767,1,4,11132,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,pathable,QmZATq5mQQR57e6FWMKYFmsN6nZTae7qyWk82EVvSTyfkr
262144,99070,1,3,42600,4,2,11,2683.38671875,2683.31640625,0,34147,29027,85,23340,2938,jsonschema-path,QmYnt5MQqyLog2DkVSDWiycFHd86nBuqhDPGECh8bz5CGK
65536,27999,1,2,10878,0,1,0,216.087890625,216.017578125,0,11852,105,85,6137,443,more-itertools,QmSn61uqmXYQhixrPPZehw2LqZ5h6q2SicQJ1UByaSFJju
131072,47398,1,4,21338,1,1,1,454.671875,454.6015625,0,17245,7350,85,11914,1280,rfc3339-validator,QmTXX3gxPuS3MiHfa8SrSLjpdGe2ass6d4w26eL8h5JHcu
131072,79534,1,3,22940,3,2,8,4513.12109375,4513.05078125,0,28383,21797,85,17627,2109,openapi-schema-validator,QmQQX14mAFuzu9ZGcPfD7HrJaE5xBMoMnQA6qw3nj3qCSk
65536,27997,1,3,11166,0,1,0,216.087890625,216.017578125,0,11850,105,85,6137,443,lazy-object-proxy,QmZMaJXuxs4Guxfn5h2724WDjeneVVGpqePfEAMC73Ndmk
262144,99077,1,2,44690,4,1,18,10357.0546875,10356.984375,0,34154,29027,85,23340,2938,openapi-spec-validator,QmUwwfZgdSsqn2Dittkgi1BAL5pjp3C9xvPUsAokDKLakJ
65536,27972,1,2,11374,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,parse,QmVDYRLefzXG8jUzdic1gyec64tXsrPbPWVkAWBxiUP2MW
131072,47357,1,2,22052,1,1,1,454.671875,454.6015625,0,17217,7337,85,11914,1280,werkzeug,QmRMrVaX6YVYweD1D5jN5Qjxz8UYib9HYdpyY9CwRo8yXv
262144,156407,1,1,49157,8,1,24,21600.94140625,21600.87109375,0,56006,57947,85,29053,3767,openapi-core,QmREM8hfmxxihKQ1m77ogJKwDyFz9623H1TZK3HybaZq2g
131072,66704,1,1,21631,2,1,4,1364.0078125,1363.9375,0,22783,14567,85,17627,2109,oracledb,QmZ5CFov88rHAS5E6CphVBnj4VeH4oxmNCeokCW3Bt4yih
65536,27784,1,4,11009,0,1,0,216.087890625,216.017578125,0,11637,105,85,6137,443,aiohappyeyeballs,Qmak4jrhxoJf9XgS7jnSM3eFfbDqzakkx7uQuN4QuanUwM
65536,27981,1,5,11021,0,2,0,216.087890625,216.017578125,0,11834,105,85,6137,443,frozenlist,QmbufyTqqDikf3PmQKKzkS5PVYtpb2sSc2cWMkscmjLF96
131072,66742,1,4,21447,2,1,2,670.755859375,670.685546875,0,22795,14593,85,17627,2109,aiosignal,QmSSwXGZ9WJ7oy1GBkf1RPEeefT1GAA2EEUEu168V39nXo
65536,27786,1,4,11182,0,2,0,216.087890625,216.017578125,0,11639,105,85,6137,443,async-timeout,QmRST7aGFow24SwEsFtmHwErdGALAJejW4442LxByR9b1p
131072,47382,1,5,21254,1,2,1,454.671875,454.6015625,0,17229,7350,85,11914,1280,multidict,QmaVgamiPzCTgWF3JDrXy6WvGKtfQiXRun77LWXoZV9sMs
65536,27779,1,5,11472,0,2,0,216.087890625,216.017578125,0,11632,105,85,6137,443,propcache,QmQHSCbCcSJZPYkttaKjZZ5xwsLRJ92TJyWNJUi77ws5nP
131072,79310,1,4,22026,3,1,4,1125.423828125,1125.353515625,0,28159,21797,85,17627,2109,yarl,QmbbZQoWM3VSMey4DB5cf4ZRkLygHeEjo5i4qQcrHcXG7p
262144,156805,1,3,42189,8,2,10,3581.28515625,3581.21484375,0,56404,57947,85,29053,3767,aiohttp,QmTFS4WV5848AGhdYLu6DiKAbPnxr73HFy1PhSGrWxAq5M
131072,47389,1,2,22624,1,1,11,3819.869140625,3819.798828125,0,17236,7350,85,11914,1280,aiohttp-retry,QmR3a4TfEgoFQhLVFVXBb9aYdzZa1octVdr7pU4unJgLCH
65536,27973,1,2,10752,0,1,0,216.087890625,216.017578125,0,11826,105,85,6137,443,lz4,QmTsExEF2x1hS636kNHCqMJfr39wUyo5hghKbnyUxX2jr8
131072,66776,1,2,21216,2,1,6,1569.029296875,1568.958984375,0,22829,14593,85,17627,2109,pinecone-plugin-assistant,QmXtvNs1nrUd4uUW7jh7e2NVZmmzTnXJUqyVvUiZrLrhtU
65536,27813,1,2,11390,0,1,0,216.087890625,216.017578125,0,11666,105,85,6137,443,pinecone-plugin-interface,QmNeayEJistVb9C4eRob1kJXXfMHWUBXo1gqGGn5zrkUwT
131072,66763,1,2,22203,2,1,4,1364.0078125,1363.9375,0,22842,14567,85,17627,2109,protoc-gen-openapiv2,QmRoGM9QxgMY7aCsReyryuGiG5fXDfR9ExnMf12QiVub1b
524288,220560,1,1,85242,13,1,26,13711.314453125,13711.244140625,0,84009,94097,85,29053,3767,pinecone,QmfZCmY2QusmQkexszMi9Qtcy5nkTi6rkHSXHK9C64EiLD
65536,27982,1,2,11550,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,chardet,QmTu6TVwzb2Sn3jpawaQ5FEzUn7SGvFXzqWoKL3U68NemU
65536,28001,1,2,10746,0,1,0,216.087890625,216.017578125,0,11854,105,85,6137,443,ruamel-yaml,QmdrnDSt411UCf57N9xc89FtARyirbVzXLsCQP5yk2Ky25
262144,98657,1,1,42702,4,1,8,2012.634765625,2012.564453125,0,33734,29027,85,23340,2938,prance,QmSRPdQoyNwwQxWW9KkXnaVWRBjpAPaTMVVsQ8WbDgwi9w
65536,27792,1,2,11017,0,1,0,216.087890625,216.017578125,0,11645,105,85,6137,443,cfgv,QmV1rnPBGxpY9NNJYLPbVvMMK9Ysu4ofB3eRmNPq82fGrC
65536,27586,1,2,11365,0,1,0,216.087890625,216.017578125,0,11439,105,85,6137,443,identify,QmReJ6GoKpvYdwTnc1FJV3mBk4QYABnxcKCqNcgq6ronWr
65536,27992,1,2,11489,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,nodeenv,QmQpZhTwXS6zHYgk1RWhc7GDPe2cbdhpvzMdXLSGuvxLA8
65536,27982,1,3,11006,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,distlib,QmVPoi1Lh5L6HLMJpNAZBLGEfRp4GQFWdrH1acQBSfgArH
131072,66721,1,3,21799,2,1,2,670.755859375,670.685546875,0,22800,14567,85,17627,2109,python-discovery,Qmawvtk8MQvKYQd9Jxs42Hhp4W3zh9Lre5xP7J6tH9mzRt
262144,111874,1,2,42769,5,1,5,1785.11328125,1785.04296875,0,39705,36257,85,23340,2938,virtualenv,QmZ9zcjHwCtm87CN5VibxjksaP5m1F9hbZ2xUra2dcn3LP
262144,111864,1,1,42445,5,1,10,2899.470703125,2899.400390625,0,39695,36257,85,23340,2938,pre-commit,QmZRC5uQ3EBes6MN7LXSv5qk6ZDfwj8xaGgJNoueDC4vpX
65536,27989,1,2,11449,0,1,0,216.087890625,216.017578125,0,11842,105,85,6137,443,psycopg-binary,QmVbAkgUA12uEp9rXDbt4gjYZfkvNAyPqGWYHvoLt8YQcd
131072,47399,1,2,21924,1,1,1,454.671875,454.6015625,0,17259,7337,85,11914,1280,psycopg-pool,QmQRUhfzCePKfZQ6mSnZbEzSNmDnR7zULakwF79i5JRMw1
65536,27982,1,3,10757,0,2,0,216.087890625,216.017578125,0,11835,105,85,6137,443,tzdata,QmTfS6Js1SELmBF1dqkaq3TwysAnFG9TjzLz7Nf4Szu5iS
262144,99053,1,1,41614,4,1,4,1352.9453125,1352.875,0,34130,29027,85,23340,2938,psycopg,QmSaCTLvo3iF6H5ZjWWfeuEajBf3xctjebJze4HiZ9WqLo
65536,27992,1,1,11009,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,pyarrow,QmeoiiD8VH5inqesHCvuqLyVyjuJ6ajZfgw4us6WbsuE3k
65536,27982,1,2,10799,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,pymeta3,QmUadwSJLB5dridPaFcxuz7zK7ggP2G4pNuBi28yXKUxYG
131072,47582,1,1,21560,1,1,1,454.671875,454.6015625,0,17442,7337,85,11914,1280,pybars4,QmNyanMVvYA18PTTr2Ff9V7ym2yi8rx4AWhxDAvSuYMpsF
65536,27981,1,2,11154,0,1,0,216.087890625,216.017578125,0,11834,105,85,6137,443,cachetools,Qmciunr74xwMiTJbUPhXWy7BVZ9zFcP4r41y6M7jsWDcaL
65536,27607,1,3,11174,0,1,0,216.087890625,216.017578125,0,11460,105,85,6137,443,pytz,QmPiPs2fXzdNqmopbi4RnyRWey7hpzAd6terknbHMufzc4
262144,99043,1,2,40819,4,1,5,1352.9453125,1352.875,0,34120,29027,85,23340,2938,pandas,Qmer9DRgPDiFRWtZkT1ciZ2cQUmMoqAaLeGteBVqRj4xdD
65536,27991,1,6,11119,0,4,0,216.087890625,216.017578125,0,11844,105,85,6137,443,setuptools,QmdkpWbxUsYPy4UPFPr9Enasz8ppJqDEtqT8m3XBd9LByt
262144,137242,1,1,42247,7,1,13,3138.0546875,3137.984375,0,50613,50717,85,23340,2938,pymilvus,QmQQVAE7iW7yjaEbHWzov9Tu6zErBmvmgXbPL1DaT2rwXd
65536,27972,1,1,11580,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyodbc,QmYREkYtnbxeLMTphVij8Bhn1Eu8WYw4JcyjHShfaoYfbh
65536,27779,1,3,11138,0,1,0,216.087890625,216.017578125,0,11632,105,85,6137,443,iniconfig,Qma4d6V1e5zNVSRNQx6AeCkajk9Z8U18Sew5352rLnq7qi
65536,27972,1,3,11073,0,2,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pluggy,QmYcHhXguSStpxuuCUJUxgDDr9EPFRJ4AEjhnEiDEpkEGS
262144,137447,1,2,41189,7,4,8,2001.197265625,2001.126953125,0,50818,50717,85,23340,2938,pytest,QmZpLHKfRm7URgNi9tYkxrVetcXA5ktPvBqAkFU8mX76ko
131072,47589,1,1,21958,1,1,9,2239.78125,2239.7109375,0,17449,7337,85,11914,1280,pytest-asyncio,QmeyJ2XgziWaLxWptWEdb8MXvmVdeeGJBnkfAyHAbVCGGp
131072,47176,1,2,21445,1,1,1,454.671875,454.6015625,0,17036,7337,85,11914,1280,coverage,QmdrQasdusr7qwjUCV75SMFQiXXScXMjHkDBT6PMV2Qpxo
131072,79714,1,1,22639,3,1,10,2910.533203125,2910.462890625,0,28563,21797,85,17627,2109,pytest-cov,QmUCGZpEXudzaFFFKwk5TMccXpTVnjSAiPCjF5qp3TQ8eP
131072,47579,1,1,21644,1,1,9,2239.78125,2239.7109375,0,17439,7337,85,11914,1280,pytest-timeout,QmSsBKYBqdiw4V3PGNBUkvn6fbBkr65FAd8X4n2w72kK9N
65536,27982,1,2,11386,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,execnet,QmQeEnvDCu2hs8QWme25hFSwFeCW2zsF4ENMrh9bAcSxEn
131072,79542,1,1,22240,3,1,11,2671.94921875,2671.87890625,0,28391,21797,85,17627,2109,pytest-xdist,QmbQ5cCxbzaZaTuzKzX5zD9UWnea7PwLuDSYx8NSHSJXNB
131072,79327,1,2,22143,3,1,4,1125.423828125,1125.353515625,0,28176,21797,85,17627,2109,grpcio-tools,QmW4VTf8Ss4TCcdAgxVC2TTaKFb6xUve9Po7KocshWMEqe
131072,47591,1,2,21627,1,1,1,454.671875,454.6015625,0,17451,7337,85,11914,1280,portalocker,QmbH78nGqEyULkX3gLhnhG3HKZJYWjHxrMMHSbYD1Bi5mh
262144,137464,1,1,43945,7,1,23,7457.587890625,7457.517578125,0,50835,50717,85,23340,2938,qdrant-client,QmPQhgcCVnmSt3dyJ6eBJQrfL6zjgqnTzYuKhnQ7WgXsM4
65536,27991,1,2,11133,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,jsonpath-ng,QmRXpsqeWY6bxr5rqNjgLAGM6HPK7FqLnj6GoSGzeVpQ58
131072,47382,1,2,20774,1,1,1,454.671875,454.6015625,0,17229,7350,85,11914,1280,ml-dtypes,QmbNCaoNB8SQxuMJswsBkacjjUUn85EuzEjTxRfW8SZ2qh
65536,27991,1,2,11327,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,python-ulid,QmW9UtkiZnhUmT9yGXCf3SNaaGyv5UTmbhgjga3Xi86pvu
65536,27982,1,3,11696,0,1,0,216.087890625,216.017578125,0,11835,105,85,6137,443,hiredis,QmUG2v2hojPq4JYYgu1eDwucFFuEUMZGdTmVw2ntzvfpc4
131072,66732,1,2,20802,2,1,2,670.755859375,670.685546875,0,22785,14593,85,17627,2109,redis,QmP9tFG8DtWYhDRvaPrbpsJQMpMSuehS2bNWz3h785UETg
262144,156805,1,1,42848,8,1,14,4047.390625,4047.3203125,0,56404,57947,85,29053,3767,redisvl,QmcjwECajtnXnwXJxTxJMV9f3pQoQVVdLr2SgfYmscANmg
65536,27577,1,1,10825,0,1,0,216.087890625,216.017578125,0,11430,105,85,6137,443,ruff,QmYp7nBC7Nd6vibjpB4MXpb9YHAE3oyu1V6dR2o9M3thaT
