total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,27981,1,4,11111,0,2,0,216.087890625,216.017578125,0,11834,105,85,6137,443,cachetools,QmcVe4ZPPwWiQ5cJK5jhgLdiZLhHvUtYStV337wT6E7Cwz
65536,27991,1,4,11428,0,1,0,216.087890625,216.017578125,0,11844,105,85,6137,443,cloudpickle,QmXuR6XpVHGo6AMmfZDJZjeiQVJDyg6zgYuPNgsGLanESj
65536,27594,1,6,11306,0,3,0,216.087890625,216.017578125,0,11447,105,85,6137,443,cryptography,QmUpEtdGpo1McTPKgdW78JRRRCsbTdpTu2SevK3XH9z6wG
65536,27972,1,7,11411,0,1,0,216.087890625,216.017578125,0,11825,105,85,6137,443,pyasn1,Qmf1d8ADkcGuZ3pNdcouhoaqNPdXVs1D3GniS3yrLNbMNN
131072,47579,1,6,21600,1,1,1,454.671875,454.6015625,0,17439,7337,85,11914,1280,pyasn1-modules,QmY9PhkJzMx16PM8LXQFpLWETcnwXEN43nw2D8K5CzSgxh
131072,66938,1,5,22087,2,1,3,909.33984375,909.26953125,0,23017,14567,85,17627,2109,google-auth,QmaS6VFma6SYoGG2iEHBDjVhvmsenJTg1V8WfTz1a3dWCv
65536,27586,1,5,11657,0,6,0,216.087890625,216.017578125,0,11439,105,85,6137,443,protobuf,QmQddz3DNEg9JCdq8dzP7sr86tWhZQQVArQdKqynkfZyzU
131072,79742,1,4,22312,3,2,10,2478.365234375,2478.294921875,0,28591,21797,85,17627,2109,databricks-sdk,QmSz1Swe6KUVpBoRjKKP7ap4BWNbjqJn9pNLzta7zYNBUd
131072,47579,1,6,21915,1,1,1,454.671875,454.6015625,0,17439,7337,85,11914,1280,pydantic-core,QmS5QnY4BvgGrnb2hA5uf5ZcxrHFW7AQcsMdoQDzyGJW3r
262144,98657,1,5,41565,4,6,4,1591.529296875,1591.458984375,0,33734,29027,85,23340,2938,pydantic,Qmc9pUUKjVGQ4z2SKQ52wxQVhYKvvVitCc55cC7VveKo5D
131072,47382,1,5,22694,1,1,2,693.255859375,693.185546875,0,17229,7350,85,11914,1280,starlette,QmTFRxrK2qJ7YQ7fHofkXFTXf9dy4uJgE5kebLazCHXM1W
262144,111694,1,4,43551,5,1,9,3421.638671875,3421.568359375,0,39525,36257,85,23340,2938,fastapi,QmV8wTBc7MVeNQiqGtzXULuAxLz6tXtrVtCDZAu93u422x
65536,27769,1,6,10252,0,1,0,216.087890625,216.017578125,0,11622,105,85,6137,443,smmap,QmUGgCG7rDrT6AjEAz4odAdCBtmBmZb52gwg8mwfJkUsii
131072,47562,1,5,21565,1,1,1,454.671875,454.6015625,0,17422,7337,85,11914,1280,gitdb,QmWobMKvs8wG9uq81wDDC4DfR5D2kRR5QJ7hh2BVNg5Xm9
131072,47571,1,4,21847,1,2,2,693.255859375,693.185546875,0,17431,7337,85,11914,1280,gitpython,QmX2fgMSaPdUSLWZZurJzBrvb14JiBj6YLpEFCjKGKzG9M
131072,66934,1,6,21618,2,4,3,909.33984375,909.26953125,0,23013,14567,85,17627,2109,opentelemetry-api,QmXyxd56crrDEzDPcFxwAFKZBY2pYp8PzsCnEzsx5TYNMn
65536,27767,1,4,10369,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,sqlparse,QmVZWoq6SC3HHj8q3wncRhAzYvXeHWnV2X5iEjpr6Zfn3c
131072,66929,1,4,21259,2,1,2,670.755859375,670.685546875,0,23008,14567,85,17627,2109,uvicorn,QmaexEL3nXZSPXHQHAUZvVp1EWYw1HPtWCSQe9LsDrvYXn
524288,278558,1,3,85398,17,1,36,16052.529296875,16052.458984375,0,106292,123238,85,34766,4596,mlflow-skinny,Qmb24ww2x6LtSq7wCJPtLzwSrwmsfKDY3CGUQQYevWvdNT
262144,137464,1,3,43676,7,1,23,8605.5078125,8605.4375,0,50835,50717,85,23340,2938,mlflow-tracing,QmQ4gKeAM2fmu4W4JsHQbebchfQDnojTdbDn6KSA1cGnbq
262144,182377,1,2,52623,10,1,63,35253.66796875,35253.59765625,0,67516,72407,85,29053,3767,mlflow,QmWUxnFhAATdsFgosJ71kxMzUKynmuxAdkRGz43oWHCbdg
65536,27767,1,2,11558,0,1,0,216.087890625,216.017578125,0,11620,105,85,6137,443,pybind11,QmYL8xxfPVvNLKG2U48s4D2FtdryngbVvVk5n5XcTmzXnT
65536,27992,1,2,12057,0,1,0,216.087890625,216.017578125,0,11845,105,85,6137,443,torchao,QmRUcjU6Knx5nW9htHDLpQnctqhwrXofsCVVDodEbLuahX
131072,66918,1,2,22987,2,1,5,1569.029296875,1568.958984375,0,22997,14567,85,17627,2109,torchdata,QmYNePWn9VANSPebJBU1Ug8cehXCHRzCkCshV9CHwQPY6i
65536,27767,1,3,11182,0,6,0,216.087890625,216.017578125,0,11620,105,85,6137,443,regex,QmdGXTGXqXY5n4PXfd55XNrbSYs5JvBuaeypS9ugJAXWyE
131072,47581,1,3,23987,1,1,27,7878.693359375,7878.623046875,0,17441,7337,85,11914,1280,tokenizers,QmegD4nwuPMoz3V42eDJQF6MCkHNx97E4sGeuaQ9VwuqEx
262144,156622,1,2,47313,8,2,30,18202.181640625,18202.111328125,0,56221,57947,85,29053,3767,transformers,QmXNHrenEKBwa2DaDgHDNfBjoeBKzmi2TUDzWQbgu953WK
