total_cycles,user_cycles,segments,depth,pure_prove_duration,children_count,parent_count,descendants_count,receipt_size_kb,seal_size_kb,compression_duration,guest_io_read,guest_dependency_check,guest_severity_check,guest_merkle_io_read,guest_merkle_check,comp_name,cid
65536,28149,1,1,33243,0,1,0,216.150390625,216.048828125,0,11675,93,85,6138,443,nvidia-cuda-runtime-cu12,QmagLQkvv1re5ScjkdwNaAksi4gPD745nxxtomvuX4xtGi
65536,28097,1,1,34622,0,1,0,216.150390625,216.048828125,0,11623,93,85,6138,443,nvidia-cudnn-cu12,Qmcwy3Yk5StweZoVGGjZSN5XNDDS9d24jqx29BXCmuD54H
65536,28119,1,1,30700,0,1,0,216.150390625,216.048828125,0,11645,93,85,6138,443,nvidia-cufft-cu12,QmV7b9BzFV8eG4L1b1kQV8cPDwW7Kv1S29orNyaPXicjHk
65536,27904,1,1,30225,0,1,0,216.150390625,216.048828125,0,11430,93,85,6138,443,nvidia-cufile-cu12,Qmbhe9KTMivok6qupbr3bok2nNsPknyt9zdCtJWyawwtc9
65536,28310,1,1,36932,0,1,0,216.150390625,216.048828125,0,11836,93,85,6138,443,nvidia-curand-cu12,QmX8HkSUPWErmWdNmKYBbt8dd6gYeuMXn4KJ92hyX3rgv8
65536,28129,1,1,35633,0,1,0,216.150390625,216.048828125,0,11655,93,85,6138,443,nvidia-cusolver-cu12,QmdiBYaxijMYZrdaX4ZWhuLwa94caQkfGgwu8pfmDYcjhQ
65536,27948,1,1,35706,0,1,0,216.150390625,216.048828125,0,11474,93,85,6138,443,nvidia-cusparse-cu12,QmRLUoDUGnfx9uhVBdhEGwYG2aNjMU3mhh8N3WrREYFKnq
65536,28333,1,1,37686,0,1,0,216.150390625,216.048828125,0,11859,93,85,6138,443,nvidia-cusparselt-cu12,QmXi2YfcJYqzJQvuYgeB4svD9froWsXHrgbS7cBa5LwJuY
65536,27929,1,1,32513,0,1,0,216.150390625,216.048828125,0,11455,93,85,6138,443,nvidia-nccl-cu12,QmNR7usL1Lh4iANeJyCZMJDYwFCVBXVbYqzoiMfszMYAmu
65536,28343,1,1,33038,0,1,0,216.150390625,216.048828125,0,11869,93,85,6138,443,nvidia-nvjitlink-cu12,QmcxTBPpD6hrLhkVaLFqgLQpfhEnivLHGHMTaRHtQ2mNq5
65536,28344,1,1,38876,0,1,0,216.150390625,216.048828125,0,11870,93,85,6138,443,nvidia-nvshmem-cu12,QmXcfmeS7fSp1K79AAKjD8nN6XKBLT5gCws9VM7NnDXyEx
65536,28131,1,1,34250,0,1,0,216.150390625,216.048828125,0,11657,93,85,6138,443,nvidia-nvtx-cu12,QmaDWiJqopgfRqzByDhTaLqLnqBchgk5ukXupzBHdKLq84
65536,28106,1,4,32362,0,1,0,216.150390625,216.048828125,0,11632,93,85,6138,443,soupsieve,QmcQfxPdn24BCmUyqjQ5qM9U78H5hRjpsVfXz1Rz31pqb8
65536,28106,1,2,33141,0,1,0,216.150390625,216.048828125,0,11632,93,85,6138,443,ml-dtypes,QmVDQGf4h9UgEAt7KNWA5AU9NUhtxNBP4D9CyVkCDyiHyT
65536,28113,1,1,28216,0,1,0,216.150390625,216.048828125,0,11639,93,85,6138,443,parameterized,QmW39xfSLjTfQNLpT8QFDu3gYg7ULqti1afqN1CJ9Tynaj
